os,arch,extended,version,filename
openbsd,arm,noEx,0.49.2,hugo_0.49.2_OpenBSD-ARM.tar.gz
linux,amd64,hasEx,0.49.2,hugo_extended_0.49.2_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.49.2,hugo_extended_0.49.2_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.49.1,hugo_0.49.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.49.1,hugo_0.49.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.49.1,hugo_0.49.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.49.1,hugo_0.49.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.49.1,hugo_0.49.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.49.1,hugo_0.49.1_Linux-64bit.tar.gz
linux,arm,noEx,0.49.1,hugo_0.49.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.49.1,hugo_0.49.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.49.1,hugo_0.49.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.49.1,hugo_0.49.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.49.1,hugo_0.49.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.49.1,hugo_0.49.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.49.1,hugo_0.49.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.49.1,hugo_0.49.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.49.1,hugo_0.49.1_OpenBSD-64bit.tar.gz
openbsd,arm,noEx,0.49.1,hugo_0.49.1_OpenBSD-ARM.tar.gz
linux,amd64,hasEx,0.49.1,hugo_extended_0.49.1_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.49.1,hugo_extended_0.49.1_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.49,hugo_0.49_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.49,hugo_0.49_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.49,hugo_0.49_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.49,hugo_0.49_FreeBSD-ARM.tar.gz
linux,386,noEx,0.49,hugo_0.49_Linux-32bit.tar.gz
linux,amd64,noEx,0.49,hugo_0.49_Linux-64bit.tar.gz
linux,arm,noEx,0.49,hugo_0.49_Linux-ARM.tar.gz
linux,arm64,noEx,0.49,hugo_0.49_Linux-ARM64.tar.gz
darwin,386,noEx,0.49,hugo_0.49_macOS-32bit.tar.gz
darwin,amd64,noEx,0.49,hugo_0.49_macOS-64bit.tar.gz
netbsd,386,noEx,0.49,hugo_0.49_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.49,hugo_0.49_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.49,hugo_0.49_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.49,hugo_0.49_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.49,hugo_0.49_OpenBSD-64bit.tar.gz
openbsd,arm,noEx,0.49,hugo_0.49_OpenBSD-ARM.tar.gz
linux,amd64,hasEx,0.49,hugo_extended_0.49_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.49,hugo_extended_0.49_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.48,hugo_0.48_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.48,hugo_0.48_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.48,hugo_0.48_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.48,hugo_0.48_FreeBSD-ARM.tar.gz
linux,386,noEx,0.48,hugo_0.48_Linux-32bit.tar.gz
linux,amd64,noEx,0.48,hugo_0.48_Linux-64bit.tar.gz
linux,arm,noEx,0.48,hugo_0.48_Linux-ARM.tar.gz
linux,arm64,noEx,0.48,hugo_0.48_Linux-ARM64.tar.gz
darwin,386,noEx,0.48,hugo_0.48_macOS-32bit.tar.gz
darwin,amd64,noEx,0.48,hugo_0.48_macOS-64bit.tar.gz
netbsd,386,noEx,0.48,hugo_0.48_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.48,hugo_0.48_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.48,hugo_0.48_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.48,hugo_0.48_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.48,hugo_0.48_OpenBSD-64bit.tar.gz
openbsd,arm,noEx,0.48,hugo_0.48_OpenBSD-ARM.tar.gz
linux,amd64,hasEx,0.48,hugo_extended_0.48_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.48,hugo_extended_0.48_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.47.1,hugo_0.47.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.47.1,hugo_0.47.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.47.1,hugo_0.47.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.47.1,hugo_0.47.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.47.1,hugo_0.47.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.47.1,hugo_0.47.1_Linux-64bit.tar.gz
linux,arm,noEx,0.47.1,hugo_0.47.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.47.1,hugo_0.47.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.47.1,hugo_0.47.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.47.1,hugo_0.47.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.47.1,hugo_0.47.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.47.1,hugo_0.47.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.47.1,hugo_0.47.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.47.1,hugo_0.47.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.47.1,hugo_0.47.1_OpenBSD-64bit.tar.gz
linux,amd64,hasEx,0.47.1,hugo_extended_0.47.1_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.47.1,hugo_extended_0.47.1_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.47,hugo_0.47_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.47,hugo_0.47_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.47,hugo_0.47_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.47,hugo_0.47_FreeBSD-ARM.tar.gz
linux,386,noEx,0.47,hugo_0.47_Linux-32bit.tar.gz
linux,amd64,noEx,0.47,hugo_0.47_Linux-64bit.tar.gz
linux,arm,noEx,0.47,hugo_0.47_Linux-ARM.tar.gz
linux,arm64,noEx,0.47,hugo_0.47_Linux-ARM64.tar.gz
darwin,386,noEx,0.47,hugo_0.47_macOS-32bit.tar.gz
darwin,amd64,noEx,0.47,hugo_0.47_macOS-64bit.tar.gz
netbsd,386,noEx,0.47,hugo_0.47_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.47,hugo_0.47_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.47,hugo_0.47_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.47,hugo_0.47_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.47,hugo_0.47_OpenBSD-64bit.tar.gz
linux,amd64,hasEx,0.47,hugo_extended_0.47_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.47,hugo_extended_0.47_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.46,hugo_0.46_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.46,hugo_0.46_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.46,hugo_0.46_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.46,hugo_0.46_FreeBSD-ARM.tar.gz
linux,386,noEx,0.46,hugo_0.46_Linux-32bit.tar.gz
linux,amd64,noEx,0.46,hugo_0.46_Linux-64bit.tar.gz
linux,arm,noEx,0.46,hugo_0.46_Linux-ARM.tar.gz
linux,arm64,noEx,0.46,hugo_0.46_Linux-ARM64.tar.gz
darwin,386,noEx,0.46,hugo_0.46_macOS-32bit.tar.gz
darwin,amd64,noEx,0.46,hugo_0.46_macOS-64bit.tar.gz
netbsd,386,noEx,0.46,hugo_0.46_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.46,hugo_0.46_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.46,hugo_0.46_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.46,hugo_0.46_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.46,hugo_0.46_OpenBSD-64bit.tar.gz
linux,amd64,hasEx,0.46,hugo_extended_0.46_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.46,hugo_extended_0.46_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.45.1,hugo_0.45.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.45.1,hugo_0.45.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.45.1,hugo_0.45.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.45.1,hugo_0.45.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.45.1,hugo_0.45.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.45.1,hugo_0.45.1_Linux-64bit.tar.gz
linux,arm,noEx,0.45.1,hugo_0.45.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.45.1,hugo_0.45.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.45.1,hugo_0.45.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.45.1,hugo_0.45.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.45.1,hugo_0.45.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.45.1,hugo_0.45.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.45.1,hugo_0.45.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.45.1,hugo_0.45.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.45.1,hugo_0.45.1_OpenBSD-64bit.tar.gz
linux,amd64,hasEx,0.45.1,hugo_extended_0.45.1_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.45.1,hugo_extended_0.45.1_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.45,hugo_0.45_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.45,hugo_0.45_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.45,hugo_0.45_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.45,hugo_0.45_FreeBSD-ARM.tar.gz
linux,386,noEx,0.45,hugo_0.45_Linux-32bit.tar.gz
linux,amd64,noEx,0.45,hugo_0.45_Linux-64bit.tar.gz
linux,arm,noEx,0.45,hugo_0.45_Linux-ARM.tar.gz
linux,arm64,noEx,0.45,hugo_0.45_Linux-ARM64.tar.gz
darwin,386,noEx,0.45,hugo_0.45_macOS-32bit.tar.gz
darwin,amd64,noEx,0.45,hugo_0.45_macOS-64bit.tar.gz
netbsd,386,noEx,0.45,hugo_0.45_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.45,hugo_0.45_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.45,hugo_0.45_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.45,hugo_0.45_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.45,hugo_0.45_OpenBSD-64bit.tar.gz
linux,amd64,hasEx,0.45,hugo_extended_0.45_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.45,hugo_extended_0.45_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.44,hugo_0.44_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.44,hugo_0.44_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.44,hugo_0.44_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.44,hugo_0.44_FreeBSD-ARM.tar.gz
linux,386,noEx,0.44,hugo_0.44_Linux-32bit.tar.gz
linux,amd64,noEx,0.44,hugo_0.44_Linux-64bit.tar.gz
linux,arm,noEx,0.44,hugo_0.44_Linux-ARM.tar.gz
linux,arm64,noEx,0.44,hugo_0.44_Linux-ARM64.tar.gz
darwin,386,noEx,0.44,hugo_0.44_macOS-32bit.tar.gz
darwin,amd64,noEx,0.44,hugo_0.44_macOS-64bit.tar.gz
netbsd,386,noEx,0.44,hugo_0.44_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.44,hugo_0.44_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.44,hugo_0.44_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.44,hugo_0.44_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.44,hugo_0.44_OpenBSD-64bit.tar.gz
linux,amd64,hasEx,0.44,hugo_extended_0.44_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.44,hugo_extended_0.44_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.43,hugo_0.43_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.43,hugo_0.43_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.43,hugo_0.43_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.43,hugo_0.43_FreeBSD-ARM.tar.gz
linux,386,noEx,0.43,hugo_0.43_Linux-32bit.tar.gz
linux,amd64,noEx,0.43,hugo_0.43_Linux-64bit.tar.gz
linux,arm,noEx,0.43,hugo_0.43_Linux-ARM.tar.gz
linux,arm64,noEx,0.43,hugo_0.43_Linux-ARM64.tar.gz
darwin,386,noEx,0.43,hugo_0.43_macOS-32bit.tar.gz
darwin,amd64,noEx,0.43,hugo_0.43_macOS-64bit.tar.gz
netbsd,386,noEx,0.43,hugo_0.43_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.43,hugo_0.43_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.43,hugo_0.43_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.43,hugo_0.43_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.43,hugo_0.43_OpenBSD-64bit.tar.gz
linux,amd64,hasEx,0.43,hugo_extended_0.43_Linux-64bit.tar.gz
darwin,amd64,hasEx,0.43,hugo_extended_0.43_macOS-64bit.tar.gz
dragonfly,amd64,noEx,0.42.2,hugo_0.42.2_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.42.2,hugo_0.42.2_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.42.2,hugo_0.42.2_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.42.2,hugo_0.42.2_FreeBSD-ARM.tar.gz
linux,386,noEx,0.42.2,hugo_0.42.2_Linux-32bit.tar.gz
linux,amd64,noEx,0.42.2,hugo_0.42.2_Linux-64bit.tar.gz
linux,arm,noEx,0.42.2,hugo_0.42.2_Linux-ARM.tar.gz
linux,arm64,noEx,0.42.2,hugo_0.42.2_Linux-ARM64.tar.gz
darwin,386,noEx,0.42.2,hugo_0.42.2_macOS-32bit.tar.gz
darwin,amd64,noEx,0.42.2,hugo_0.42.2_macOS-64bit.tar.gz
netbsd,386,noEx,0.42.2,hugo_0.42.2_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.42.2,hugo_0.42.2_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.42.2,hugo_0.42.2_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.42.2,hugo_0.42.2_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.42.2,hugo_0.42.2_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.42.1,hugo_0.42.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.42.1,hugo_0.42.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.42.1,hugo_0.42.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.42.1,hugo_0.42.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.42.1,hugo_0.42.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.42.1,hugo_0.42.1_Linux-64bit.tar.gz
linux,arm,noEx,0.42.1,hugo_0.42.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.42.1,hugo_0.42.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.42.1,hugo_0.42.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.42.1,hugo_0.42.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.42.1,hugo_0.42.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.42.1,hugo_0.42.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.42.1,hugo_0.42.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.42.1,hugo_0.42.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.42.1,hugo_0.42.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.42,hugo_0.42_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.42,hugo_0.42_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.42,hugo_0.42_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.42,hugo_0.42_FreeBSD-ARM.tar.gz
linux,386,noEx,0.42,hugo_0.42_Linux-32bit.tar.gz
linux,amd64,noEx,0.42,hugo_0.42_Linux-64bit.tar.gz
linux,arm,noEx,0.42,hugo_0.42_Linux-ARM.tar.gz
linux,arm64,noEx,0.42,hugo_0.42_Linux-ARM64.tar.gz
darwin,386,noEx,0.42,hugo_0.42_macOS-32bit.tar.gz
darwin,amd64,noEx,0.42,hugo_0.42_macOS-64bit.tar.gz
netbsd,386,noEx,0.42,hugo_0.42_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.42,hugo_0.42_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.42,hugo_0.42_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.42,hugo_0.42_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.42,hugo_0.42_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.41,hugo_0.41_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.41,hugo_0.41_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.41,hugo_0.41_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.41,hugo_0.41_FreeBSD-ARM.tar.gz
linux,386,noEx,0.41,hugo_0.41_Linux-32bit.tar.gz
linux,amd64,noEx,0.41,hugo_0.41_Linux-64bit.tar.gz
linux,arm,noEx,0.41,hugo_0.41_Linux-ARM.tar.gz
linux,arm64,noEx,0.41,hugo_0.41_Linux-ARM64.tar.gz
darwin,386,noEx,0.41,hugo_0.41_macOS-32bit.tar.gz
darwin,amd64,noEx,0.41,hugo_0.41_macOS-64bit.tar.gz
netbsd,386,noEx,0.41,hugo_0.41_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.41,hugo_0.41_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.41,hugo_0.41_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.41,hugo_0.41_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.41,hugo_0.41_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.40.3,hugo_0.40.3_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.40.3,hugo_0.40.3_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.40.3,hugo_0.40.3_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.40.3,hugo_0.40.3_FreeBSD-ARM.tar.gz
linux,386,noEx,0.40.3,hugo_0.40.3_Linux-32bit.tar.gz
linux,amd64,noEx,0.40.3,hugo_0.40.3_Linux-64bit.tar.gz
linux,arm,noEx,0.40.3,hugo_0.40.3_Linux-ARM.tar.gz
linux,arm64,noEx,0.40.3,hugo_0.40.3_Linux-ARM64.tar.gz
darwin,386,noEx,0.40.3,hugo_0.40.3_macOS-32bit.tar.gz
darwin,amd64,noEx,0.40.3,hugo_0.40.3_macOS-64bit.tar.gz
netbsd,386,noEx,0.40.3,hugo_0.40.3_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.40.3,hugo_0.40.3_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.40.3,hugo_0.40.3_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.40.3,hugo_0.40.3_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.40.3,hugo_0.40.3_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.40.2,hugo_0.40.2_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.40.2,hugo_0.40.2_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.40.2,hugo_0.40.2_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.40.2,hugo_0.40.2_FreeBSD-ARM.tar.gz
linux,386,noEx,0.40.2,hugo_0.40.2_Linux-32bit.tar.gz
linux,amd64,noEx,0.40.2,hugo_0.40.2_Linux-64bit.tar.gz
linux,arm,noEx,0.40.2,hugo_0.40.2_Linux-ARM.tar.gz
linux,arm64,noEx,0.40.2,hugo_0.40.2_Linux-ARM64.tar.gz
darwin,386,noEx,0.40.2,hugo_0.40.2_macOS-32bit.tar.gz
darwin,amd64,noEx,0.40.2,hugo_0.40.2_macOS-64bit.tar.gz
netbsd,386,noEx,0.40.2,hugo_0.40.2_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.40.2,hugo_0.40.2_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.40.2,hugo_0.40.2_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.40.2,hugo_0.40.2_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.40.2,hugo_0.40.2_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.40.1,hugo_0.40.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.40.1,hugo_0.40.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.40.1,hugo_0.40.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.40.1,hugo_0.40.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.40.1,hugo_0.40.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.40.1,hugo_0.40.1_Linux-64bit.tar.gz
linux,arm,noEx,0.40.1,hugo_0.40.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.40.1,hugo_0.40.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.40.1,hugo_0.40.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.40.1,hugo_0.40.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.40.1,hugo_0.40.1_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.40.1,hugo_0.40.1_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.40.1,hugo_0.40.1_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.40.1,hugo_0.40.1_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.40.1,hugo_0.40.1_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.40,hugo_0.40_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.40,hugo_0.40_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.40,hugo_0.40_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.40,hugo_0.40_FreeBSD-ARM.tar.gz
linux,386,noEx,0.40,hugo_0.40_Linux-32bit.tar.gz
linux,amd64,noEx,0.40,hugo_0.40_Linux-64bit.tar.gz
linux,arm,noEx,0.40,hugo_0.40_Linux-ARM.tar.gz
linux,arm64,noEx,0.40,hugo_0.40_Linux-ARM64.tar.gz
darwin,386,noEx,0.40,hugo_0.40_macOS-32bit.tar.gz
darwin,amd64,noEx,0.40,hugo_0.40_macOS-64bit.tar.gz
netbsd,386,noEx,0.40,hugo_0.40_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.40,hugo_0.40_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.40,hugo_0.40_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.40,hugo_0.40_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.40,hugo_0.40_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.39,hugo_0.39_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.39,hugo_0.39_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.39,hugo_0.39_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.39,hugo_0.39_FreeBSD-ARM.tar.gz
linux,386,noEx,0.39,hugo_0.39_Linux-32bit.tar.gz
linux,amd64,noEx,0.39,hugo_0.39_Linux-64bit.tar.gz
linux,arm,noEx,0.39,hugo_0.39_Linux-ARM.tar.gz
linux,arm64,noEx,0.39,hugo_0.39_Linux-ARM64.tar.gz
darwin,386,noEx,0.39,hugo_0.39_macOS-32bit.tar.gz
darwin,amd64,noEx,0.39,hugo_0.39_macOS-64bit.tar.gz
netbsd,386,noEx,0.39,hugo_0.39_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.39,hugo_0.39_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.39,hugo_0.39_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.39,hugo_0.39_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.39,hugo_0.39_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.38.2,hugo_0.38.2_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.38.2,hugo_0.38.2_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.38.2,hugo_0.38.2_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.38.2,hugo_0.38.2_FreeBSD-ARM.tar.gz
linux,386,noEx,0.38.2,hugo_0.38.2_Linux-32bit.tar.gz
linux,amd64,noEx,0.38.2,hugo_0.38.2_Linux-64bit.tar.gz
linux,arm,noEx,0.38.2,hugo_0.38.2_Linux-ARM.tar.gz
linux,arm64,noEx,0.38.2,hugo_0.38.2_Linux-ARM64.tar.gz
darwin,386,noEx,0.38.2,hugo_0.38.2_macOS-32bit.tar.gz
darwin,amd64,noEx,0.38.2,hugo_0.38.2_macOS-64bit.tar.gz
netbsd,386,noEx,0.38.2,hugo_0.38.2_NetBSD-32bit.tar.gz
netbsd,amd64,noEx,0.38.2,hugo_0.38.2_NetBSD-64bit.tar.gz
netbsd,arm,noEx,0.38.2,hugo_0.38.2_NetBSD-ARM.tar.gz
openbsd,386,noEx,0.38.2,hugo_0.38.2_OpenBSD-32bit.tar.gz
openbsd,amd64,noEx,0.38.2,hugo_0.38.2_OpenBSD-64bit.tar.gz
dragonfly,amd64,noEx,0.38.1,hugo_0.38.1_DragonFlyBSD-64bit.tar.gz
freebsd,386,noEx,0.38.1,hugo_0.38.1_FreeBSD-32bit.tar.gz
freebsd,amd64,noEx,0.38.1,hugo_0.38.1_FreeBSD-64bit.tar.gz
freebsd,arm,noEx,0.38.1,hugo_0.38.1_FreeBSD-ARM.tar.gz
linux,386,noEx,0.38.1,hugo_0.38.1_Linux-32bit.tar.gz
linux,amd64,noEx,0.38.1,hugo_0.38.1_Linux-64bit.tar.gz
linux,arm,noEx,0.38.1,hugo_0.38.1_Linux-ARM.tar.gz
linux,arm64,noEx,0.38.1,hugo_0.38.1_Linux-ARM64.tar.gz
darwin,386,noEx,0.38.1,hugo_0.38.1_macOS-32bit.tar.gz
darwin,amd64,noEx,0.38.1,hugo_0.38.1_macOS-64bit.tar.gz
netbsd,386,noEx,0.38.1,hugo_0.38.1_NetBSD-32bit.tar.gz
